"","vazaoMedia","vazaoAtual","milimitroHora","milimitroDia","milimitroSeteDias","temperatura","velocidadeVento","costa","cidade","vegetacao","montanha","solo","notas","alagou"
"335",111628,165514,0,33,249,27,6,"False","False","True","False","Arenoso",NA,"False"
"336",59581,96316,38,7,399,23,42,"False","False","True","False","humífero",NA,"True"
"337",147122,125596,39,11,24,21,37,"True","False","False","True","Arenoso",NA,"True"
"338",116449,185800,0,18,306,16,9,"False","False","True","True","Argiloso",NA,"True"
"339",12025,9452,24,53,108,27,21,"True","False","True","True","Arenoso",NA,"False"
"340",127622,140318,39,35,124,29,64,"False","True","True","False","Humífero","Mare alta","False"
"341",16396,27002,41,61,313,39,35,"True","True","True","False","Arenoso","Historicamente alagavel","True"
"342",110414,122526,0,12,8,25,15,"False","False","False","False","Arenoso",NA,"False"
"343",97873,100972,0,2,65,19,7,"True","False","True","False","Arenoso",NA,"False"
"344",15816,23182,0,18,284,21,4,"False","False","False","True","Arenoso","Queimada Recente","False"
"345",75401,115356,6,50,72,36,17,"False","True","True","False","Arenoso",NA,"True"
"346",36427,30116,30,7,69,27,23,"True","False","True","False","Arenoso",NA,"False"
"347",15077,20959,8,24,363,12,8,"False","False","False","False","Arenoso",NA,"False"
"348",72845,78635,41,21,96,30,34,"True","True","True","True","Argiloso",NA,"False"
"349",52858,53780,0,87,273,23,5,"False","False","False","False","Arenoso",NA,"False"
"350",7868,14381,10,53,207,26,33,"False","False","True","True","Arenoso",NA,"True"
"351",9447,13241,35,60,108,16,40,"False","False","False","True","Arenoso",NA,"False"
"352",123262,106359,0,35,97,19,15,"True","False","True","False","Argiloso","Mare alta","True"
"353",145982,131944,31,83,260,17,30,"False","False","True","True","Arenoso","Historicamente alagavel","False"
"354",25268,18577,19,3,86,27,80,"False","False","True","False","Arenoso",NA,"False"
"355",109160,171685,40,52,358,23,65,"False","False","False","True","Arenoso","Historicamente alagavel","True"
"356",31347,45101,0,19,257,13,21,"True","True","True","True","Arenoso",NA,"False"
"357",37269,68682,36,47,238,28,39,"True","True","True","False","humífero",NA,"True"
"358",20015,14287,0,36,2,21,13,"False","False","True","True","Argiloso",NA,"True"
"359",110045,174879,29,16,63,22,31,"False","False","True","False","Argiloso",NA,"True"
"360",69945,85972,0,43,28,4,33,"True","True","False","False","Argiloso",NA,"False"
"361",74049,45039,0,22,29,18,13,"False","False","False","False","Arenoso",NA,"False"
"362",100095,92021,0,54,387,32,14,"False","False","True","False","Arenoso",NA,"False"
"363",39607,55319,22,36,104,29,52,"False","False","True","True","Arenoso",NA,"False"
"364",6499,7281,40,12,269,17,40,"True","False","True","False","Arenoso",NA,"False"
"365",48109,67653,0,99,235,28,27,"True","False","False","True","Arenoso",NA,"False"
"366",17433,16876,0,14,260,6,10,"False","True","False","True","Arenoso",NA,"False"
"367",8797,12233,19,74,116,34,41,"False","False","False","True","Arenoso",NA,"True"
"368",5308,5335,17,31,279,32,51,"False","True","False","True","Arenoso",NA,"True"
"369",136639,148834,4,12,63,30,20,"True","True","True","False","Argiloso",NA,"False"
"370",100439,134208,0,62,46,32,37,"False","False","True","False","Argiloso",NA,"False"
"371",38002,61541,0,68,259,20,9,"False","False","False","False","Arenoso",NA,"True"
"372",69215,121899,10,67,171,29,59,"False","False","True","False","Arenoso",NA,"True"
"373",72508,84774,35,11,213,21,29,"False","True","True","True","Argiloso",NA,"True"
"374",12413,14658,0,35,295,22,26,"False","False","True","False","Argiloso",NA,"False"
"375",83291,54425,17,1,4,21,99,"False","True","True","False","Humífero",NA,"False"
"376",19449,31137,0,3,124,28,15,"True","False","False","False","Argiloso","Queimada Recente","True"
"377",133978,130205,0,30,262,29,15,"False","True","True","True","Arenoso",NA,"False"
"378",88316,132980,42,43,98,13,55,"False","False","True","False","Arenoso","Mare alta","True"
"379",164102,214743,0,39,26,5,14,"True","True","False","True","Arenoso","Mare alta","True"
"380",55349,52536,29,25,172,4,24,"False","False","False","False","Argiloso",NA,"False"
"381",150026,163732,24,62,126,25,58,"False","False","True","False","Humífero","Historicamente alagavel","False"
"382",23258,27384,8,35,390,20,25,"False","False","True","False","Arenoso",NA,"False"
"383",16615,13051,0,53,53,5,14,"False","False","True","False","Argiloso","Historicamente alagavel","False"
"384",122015,171556,0,20,110,35,13,"False","True","True","False","Arenoso",NA,"False"
"385",142154,136474,8,93,205,22,15,"False","False","True","False","Arenoso","Queimada Recente","False"
"386",59555,91978,51,74,205,2,42,"True","False","True","False","Argiloso","Historicamente alagavel","True"
"387",134606,182370,28,25,39,24,30,"False","True","False","False","humífero",NA,"False"
"388",44040,57813,0,16,164,20,10,"False","False","False","True","humífero","Historicamente alagavel","False"
"389",14216,9856,0,30,242,27,6,"False","True","False","False","Arenoso",NA,"False"
"390",24318,33906,20,5,13,21,27,"False","True","True","True","Arenoso",NA,"True"
"391",67015,65599,4,51,84,21,10,"False","True","True","True","Arenoso",NA,"False"
"392",39254,44234,10,24,380,25,50,"True","False","False","True","Arenoso",NA,"False"
"393",40177,56182,29,40,144,23,33,"False","True","False","False","Arenoso",NA,"False"
"394",87421,149040,3,66,125,16,7,"False","False","False","True","Humífero",NA,"True"
"395",37388,24036,0,21,297,19,21,"False","True","True","False","humífero",NA,"False"
"396",73345,71907,5,49,51,29,21,"True","True","True","False","Argiloso","Historicamente alagavel","False"
"397",112658,114133,24,36,130,29,44,"True","True","True","False","Arenoso",NA,"False"
"398",62907,75167,22,28,172,24,25,"True","False","True","True","Argiloso",NA,"False"
"399",101738,96561,0,41,111,21,11,"False","False","True","False","Arenoso",NA,"False"
"400",111219,115343,10,23,21,14,41,"True","False","True","True","humífero",NA,"False"
"401",87735,120458,12,88,88,22,28,"False","True","True","False","Arenoso","Mare alta","False"
"402",4637,3691,0,55,389,28,30,"True","False","True","False","Arenoso",NA,"False"
"403",27288,35500,11,44,390,17,81,"True","False","False","True","Arenoso",NA,"False"
"404",23396,21786,0,43,34,6,14,"False","True","True","False","Argiloso",NA,"False"
"405",47179,77364,48,38,41,11,31,"False","False","True","False","Argiloso",NA,"True"
"406",21941,24242,0,24,220,9,21,"False","True","True","False","humífero","Queimada Recente","False"
"407",6999,7311,45,52,204,39,97,"False","False","False","False","Arenoso",NA,"True"
"408",114065,136878,18,27,72,23,41,"True","False","False","True","Arenoso",NA,"False"
"409",23704,38001,0,4,46,20,11,"True","False","True","False","Arenoso",NA,"True"
"410",31889,27499,0,33,117,21,14,"False","False","True","False","Argiloso",NA,"False"
"411",49157,58146,0,15,261,21,4,"False","False","False","False","Arenoso",NA,"False"
"412",128965,113907,19,67,330,25,51,"True","False","True","False","Arenoso","Queimada Recente","False"
"413",91685,120437,9,58,18,7,11,"False","True","False","False","Argiloso",NA,"False"
"414",50204,65430,0,0,91,21,36,"True","True","True","False","Argiloso",NA,"False"
"415",136844,199854,0,44,123,18,15,"False","False","True","False","Argiloso",NA,"False"
"416",112234,94369,0,40,150,16,6,"False","False","True","False","Humífero",NA,"False"
"417",95418,157994,0,31,206,4,35,"False","True","True","True","Argiloso",NA,"True"
"418",75288,58818,18,59,24,21,42,"False","False","True","False","Arenoso",NA,"False"
"419",100713,128599,15,58,64,32,46,"True","False","True","True","Arenoso",NA,"True"
"420",67583,95724,43,30,177,26,42,"True","False","True","True","humífero",NA,"False"
"421",84042,146126,15,63,220,20,32,"False","False","True","False","Argiloso","Historicamente alagavel","True"
"422",70208,42546,0,11,242,21,6,"False","True","True","False","Arenoso",NA,"False"
"423",103974,175903,36,58,313,-2,36,"False","False","False","False","Argiloso",NA,"True"
"424",78048,70100,43,16,260,21,35,"True","False","True","False","humífero","Historicamente alagavel","False"
"425",92653,163103,0,73,137,17,14,"False","False","True","False","Arenoso",NA,"True"
"426",11625,12022,5,54,176,24,10,"True","False","True","False","Argiloso",NA,"False"
"427",13438,10997,0,32,43,11,16,"True","True","True","False","Argiloso",NA,"False"
"428",52189,36528,0,9,102,26,17,"True","False","True","False","Argiloso",NA,"False"
"429",100440,76434,0,11,234,28,25,"True","True","True","False","humífero",NA,"False"
"430",170667,133185,0,13,376,20,12,"False","False","True","True","Arenoso",NA,"False"
"431",23641,22891,4,36,255,-3,26,"False","True","True","False","Arenoso",NA,"False"
"432",51070,53572,0,85,236,-2,31,"False","False","False","True","Argiloso",NA,"False"
"433",45354,31494,17,43,162,24,64,"False","False","True","False","Arenoso",NA,"False"
"434",141059,134402,15,52,189,23,45,"False","False","True","True","Argiloso",NA,"False"
"435",9926,10013,19,2,35,24,83,"False","False","True","False","Argiloso",NA,"False"
"436",181347,169292,13,10,18,19,31,"True","True","False","False","Arenoso",NA,"False"
"437",142315,184879,33,25,78,14,22,"False","False","False","False","Humífero",NA,"False"
"438",166083,168993,0,53,197,18,16,"True","False","True","False","Argiloso",NA,"False"
"439",8755,10964,21,13,207,23,46,"False","False","False","False","Argiloso",NA,"False"
"440",116423,105037,0,3,88,21,6,"True","False","False","False","Arenoso",NA,"False"
"441",15879,17832,17,51,45,20,20,"False","False","True","False","Arenoso",NA,"False"
"442",35399,32336,46,4,36,28,32,"False","False","True","False","Argiloso",NA,"False"
"443",11228,15516,28,22,153,8,50,"False","True","True","False","Arenoso",NA,"False"
"444",32499,29244,41,90,73,26,38,"True","True","True","True","humífero",NA,"True"
"445",82764,82898,48,44,53,18,28,"False","False","False","True","Argiloso",NA,"False"
"446",54303,76621,0,24,242,25,13,"False","False","True","False","Arenoso",NA,"False"
"447",29587,44154,0,20,128,20,6,"False","False","True","True","Arenoso",NA,"False"
"448",190036,189268,15,60,82,34,48,"False","False","True","True","Argiloso","Mare alta","True"
"449",12804,21865,7,54,226,13,5,"False","True","True","False","Arenoso",NA,"True"
"450",137826,154925,0,8,137,8,22,"True","True","False","False","Humífero",NA,"False"
"451",12492,14716,29,65,231,24,21,"True","True","True","True","Argiloso",NA,"False"
"452",89231,137782,0,10,228,27,34,"False","False","True","False","Argiloso","Queimada Recente","True"
"453",87580,97045,0,24,89,13,12,"True","False","True","False","Arenoso",NA,"False"
"454",70922,115916,0,12,60,29,28,"False","False","False","False","humífero",NA,"True"
"455",70536,75887,0,49,223,21,17,"False","False","False","True","Arenoso","Queimada Recente","True"
"456",160402,286709,14,30,6,17,41,"False","False","False","False","Argiloso",NA,"True"
"457",104394,113386,17,7,22,33,91,"False","False","True","False","Argiloso",NA,"False"
"458",17388,15848,15,17,283,1,25,"False","True","True","True","Arenoso",NA,"False"
"459",155859,270454,16,53,37,23,37,"False","True","False","False","humífero",NA,"True"
"460",136494,137711,34,54,25,21,61,"False","True","True","False","Argiloso","Queimada Recente","False"
"461",39159,61069,37,70,214,3,79,"True","False","True","True","Arenoso",NA,"True"
"462",34143,31962,0,4,371,28,8,"True","False","True","False","Argiloso",NA,"False"
"463",3492,2511,0,21,98,14,17,"False","False","True","True","humífero",NA,"False"
"464",79604,130812,17,52,114,21,74,"False","False","False","False","Argiloso",NA,"True"
"465",43815,37805,0,36,29,32,11,"False","True","False","False","Arenoso","Mare alta","False"
"466",52073,54671,0,19,357,27,5,"False","False","True","False","humífero",NA,"False"
"467",20120,35753,3,20,94,19,25,"False","False","True","False","Argiloso",NA,"True"
"468",13099,12322,25,68,76,6,73,"False","False","True","False","Arenoso",NA,"False"
"469",36336,40422,35,39,331,21,38,"True","False","False","False","humífero",NA,"False"
"470",18259,20713,0,44,287,21,29,"False","True","True","False","Argiloso",NA,"False"
"471",147854,146446,0,48,232,18,20,"True","False","True","True","humífero",NA,"False"
"472",78280,112325,0,15,113,23,6,"False","False","True","False","Humífero",NA,"False"
"473",30246,24234,7,25,28,28,18,"False","False","True","True","Arenoso",NA,"False"
"474",83161,90325,9,52,87,16,7,"False","True","True","True","Arenoso",NA,"False"
"475",23217,17881,37,28,203,27,47,"False","True","False","False","Arenoso",NA,"False"
"476",16547,17934,20,55,66,24,46,"False","False","True","False","Arenoso",NA,"False"
"477",109923,126370,45,40,215,21,43,"True","False","True","False","Argiloso","Historicamente alagavel","False"
"478",97507,91801,0,17,454,29,30,"True","True","True","False","Argiloso",NA,"True"
"479",111588,183477,0,19,108,9,28,"False","False","True","False","Argiloso",NA,"True"
"480",93167,69650,0,50,72,10,20,"False","False","True","False","Arenoso",NA,"False"
"481",20229,28169,17,19,123,20,20,"False","True","True","True","humífero","Queimada Recente","False"
"482",21206,37623,6,2,292,24,21,"False","True","True","False","humífero",NA,"True"
"483",42816,63960,0,61,269,15,10,"False","False","True","True","Argiloso",NA,"False"
"484",45458,53508,0,14,175,30,5,"False","False","False","False","Arenoso",NA,"False"
"485",111765,160207,0,18,110,17,35,"False","True","False","False","Arenoso",NA,"False"
"486",122236,125132,19,31,244,21,61,"False","True","True","True","Argiloso",NA,"False"
"487",176927,118904,58,13,242,32,33,"False","False","True","False","Argiloso",NA,"False"
"488",26185,24957,36,44,391,-4,59,"False","False","True","False","Arenoso",NA,"False"
"489",52459,42337,0,11,82,26,24,"False","False","True","True","Arenoso",NA,"False"
"490",35863,58401,53,20,323,29,31,"False","False","True","False","Argiloso",NA,"True"
"491",20282,21299,11,34,226,21,62,"False","False","True","False","Arenoso",NA,"False"
"492",52238,64006,0,3,65,29,32,"False","False","True","False","Argiloso",NA,"False"
"493",74992,63903,0,51,83,23,25,"False","False","False","True","Argiloso",NA,"False"
"494",18161,29954,0,24,195,23,10,"False","True","True","True","Arenoso",NA,"True"
"495",102158,111786,0,41,161,28,26,"True","False","True","False","Arenoso",NA,"False"
"496",46386,42832,0,53,204,30,29,"False","False","True","False","Argiloso",NA,"False"
"497",89223,126607,0,42,129,11,15,"True","True","True","False","Humífero",NA,"False"
"498",75577,63805,0,52,71,21,4,"True","True","False","False","humífero",NA,"False"
"499",41901,41931,0,26,31,20,21,"True","False","True","False","Arenoso",NA,"False"
"500",84830,103049,4,27,19,30,17,"True","False","True","False","Humífero",NA,"False"
"501",10232,7235,0,33,94,9,3,"True","False","True","True","humífero",NA,"False"
"502",182097,221460,0,85,276,17,4,"True","True","True","True","Argiloso",NA,"False"
"503",25258,28099,0,67,288,34,4,"False","False","True","False","Arenoso","Historicamente alagavel","False"
"504",68521,90433,0,25,74,11,12,"False","False","True","False","humífero",NA,"False"
"505",69382,65193,0,28,224,23,11,"False","False","False","False","Argiloso",NA,"False"
"506",11505,9925,30,6,245,7,92,"False","False","False","False","humífero","Mare alta","False"
"507",55058,57297,30,0,102,24,30,"False","False","False","False","Argiloso",NA,"False"
"508",12365,13445,0,10,61,33,23,"False","True","True","False","Arenoso",NA,"False"
"509",124584,215951,0,21,224,11,18,"False","False","False","False","Arenoso",NA,"True"
